Event Name,Date,Player1,Player1 UTR,Player2,Player2 UTR,Score
J5 Medellin,2019-07-19,Gianluca Ballotta,12.0,Johan Alexander Rodriguez Rodriguez,13.17,"7-6(6), 6-3"
USTA Boys' 12 National Clay Court Championships,2019-07-19,Cassius Chinlund,12.35,Maxwell Exsted,12.88,"6-1, 4-6, 1-0(3)"
USTA Boys' 12 National Clay Court Championships,2019-07-19,A Filer,0.0,Cassius Chinlund,12.35,"6-3, 6-2"
2019 ITA Summer Circuit Event - North Carolina State University,2019-07-15,Spencer Johnson,13.47,Jaxon Wiley,0.0,
2019 ITA Summer Circuit Event - North Carolina State University,2019-07-14,Spencer Johnson,13.47,Ryan Macy,0.0,"6-3, 6-3"
2019 ITA Summer Circuit Event - North Carolina State University,2019-07-14,Spencer Johnson,13.47,Ryan Charles ,0.0,
2019 ITA Summer Circuit Event - North Carolina State University,2019-07-14,Spencer Johnson,13.47,Andrei Staicu,0.0,"6-1, 6-1"
J3 Lviv,2019-07-13,Alexander Hoogmartens,13.0,Nestor LOPUSHYNSKYI,0.0,"6-1, 3-6, 6-3"
J3 Lviv,2019-07-13,Alexander Hoogmartens,13.0,Jasza Szajrych,13.08,"6-2, 6-4"
J3 Lviv,2019-07-13,Giovanni Mpetshi Perricard,15.31,Alexander Hoogmartens,13.0,"6-3, 6-1"
Team Tennis Schools National Championships Finals 2019,2019-07-11,Giacomo Revelli,12.0,Benjamin Johnson,11.0,"6-1, 6-0"
Team Tennis Schools National Championships Finals 2019,2019-07-11,Johannus Monday,14.38,Giacomo Revelli,12.0,"6-2, 6-2"
Team Tennis Schools National Championships Finals 2019,2019-07-11,Giacomo Revelli,12.0,Jack Pinnington Jones,13.85,"7-6(4), 6-4"
M15 Lima,2019-07-10,Facundo Juarez,13.47,Gianluca Ballotta,12.0,"6-1, 6-0"
USTA Intersectional Team Championship - BG14,2019-07-09,Emon Van Loben Sels,13.59,Lawson Prather,11.0,"6-0, 6-0"
USTA Intersectional Team Championship - BG14,2019-07-09,Emon Van Loben Sels,13.59,Charlie Cowan,9.0,"6-2, 1-0"
USTA National Boys/Girls 16  Level 3 Tournament at Anaheim Tennis Center,2019-07-08,Aadarsh Tripathi,12.94,Jonathan Mcmillan,8.0,"6-2, 4-6, 1-0(4)"
USTA National Boys/Girls 16  Level 3 Tournament at Anaheim Tennis Center,2019-07-08,Gianluca Brunkow,13.0,Aadarsh Tripathi,12.94,"6-4, 6-3"
USTA National Boys/Girls 16  Level 3 Tournament at Anaheim Tennis Center,2019-07-08,Aadarsh Tripathi,12.94,Russell Soohoo,11.0,"6-3, 4-6, 1-0(7)"
USTA National Boys/Girls 16  Level 3 Tournament at Anaheim Tennis Center,2019-07-08,Aadarsh Tripathi,12.94,Marcus Sebastian,10.0,"6-2, 2-1"
USTA National Boys/Girls 16  Level 3 Tournament at Anaheim Tennis Center,2019-07-08,Aadarsh Tripathi,12.94,yuvraj narang,0.0,"6-1, 3-1"
USTA National Boys/Girls 16  Level 3 Tournament at Anaheim Tennis Center,2019-07-08,Aadarsh Tripathi,12.94,Dario Tzeng,12.0,"6-3, 6-0"
2019 ITA Summer Circuit Event - UNC Greensboro,2019-07-08,Spencer Johnson,13.47,Brett Winters,0.0,"6-2, 6-2"
2019 ITA Summer Circuit Event - UNC Greensboro,2019-07-07,Spencer Johnson,13.47,Dillon Gooch ,0.0,"6-2, 6-2"
2019 ITA Summer Circuit Event - UNC Greensboro,2019-07-07,Spencer Johnson,13.47,Hugh Knapp ,10.0,"5-7, 6-4, 1-0(2)"
J2 Castricum,2019-07-06,Lilian MARMOUSEZ,13.79,Alexander Hoogmartens,13.0,"2-6, 6-3, 7-6(5)"
2019 ITA Summer Circuit Event - UNC Greensboro,2019-07-06,Spencer Johnson,13.47,William Crane,0.0,"6-4, 6-4"
J4 Bruchköbel,2019-07-06,Lukas Palovic,13.15,Giacomo Revelli,12.0,"6-4, 6-1"
J2 Castricum,2019-07-06,Alexander Hoogmartens,13.0,Bastiaan Weststrate,12.0,"6-1, 6-3"
J4 Bruchköbel,2019-07-06,Giacomo Revelli,12.0,Alessio Vasquez Gehrke,13.02,"6-3, 7-6(7)"
USTA National Level 2 Tournament,2019-07-01,Aadarsh Tripathi,12.94,Boyeni Keenan,0.0,
USTA National Level 2 Tournament,2019-07-01,Will Mayew,13.1,Aadarsh Tripathi,12.94,"6-3, 6-7(7), 1-0(5)"
USTA National Level 2 Tournament,2019-07-01,Aadarsh Tripathi,12.94,Noah Van Dyke,11.0,"6-3, 6-2"
USTA National Level 2 Tournament,2019-07-01,Evan Lee,11.0,Aadarsh Tripathi,12.94,"7-5, 5-7, 1-0(9)"
USTA National Level 2 Tournament,2019-07-01,Aadarsh Tripathi,12.94,Christian GONZALEZ,11.0,"6-0, 6-3"
USTA National Level 2 Tournament,2019-07-01,Aadarsh Tripathi,12.94,Caleb Folse,10.0,"6-4, 6-7(7), 1-0"
2019 ITA Summer Circuit Event - Elon University,2019-06-30,Andrei Staicu,0.0,Spencer Johnson,13.47,"5-7, 6-4, 1-0(7)"
2019 ITA Summer Circuit Event - Elon University,2019-06-30,Spencer Johnson,13.47,Matthew Gooch,0.0,"7-5, 7-6(2)"
J1 Nottingham,2019-06-28,Giacomo Revelli,12.0,Pol Sanchez Viñas,0.0,"6-3, 7-5"
J4 Haverford,2019-06-28,Kaylan Bigun,13.17,Harshit Dhayal,0.0,"6-3, 7-5"
J4 Haverford,2019-06-28,Andrew Pereverzev,0.0,Kaylan Bigun,13.17,"6-1, 7-5"
Head/PENN Clay Classic at RCI (SPECIAL Level 4),2019-06-28,Shivam Dewan ,0.0,Cassius Chinlund,12.35,3-1
Head/PENN Clay Classic at RCI (SPECIAL Level 4),2019-06-28,Cassius Chinlund,12.35,Jp Day,12.0,
Head/PENN Clay Classic at RCI (SPECIAL Level 4),2019-06-28,Cassius Chinlund,12.35,Samuel Ferreira,0.0,"6-1, 6-2"
Head/PENN Clay Classic at RCI (SPECIAL Level 4),2019-06-28,Ethan Tokar,0.0,Cassius Chinlund,12.35,"6-1, 6-1"
Team Tennis School National Championships 2019,2019-06-27,Tom Skinner,11.0,Giacomo Revelli,12.0,"6-3, 7-6"
Team Tennis School National Championships 2019,2019-06-27,Giacomo Revelli,12.0,Bailey McAtee ,0.0,"6-1, 6-1"
Team Tennis School National Championships 2019,2019-06-27,Giacomo Revelli,12.0,Matthew Berry,0.0,"6-0, 6-0"
USTA JTT - Summer 2019 - Sacramento JTT League,2019-06-25,Emon Van Loben Sels,13.59,Edward Zhu ,0.0,"6-3, 6-0"
USTA MAS BG16 &18 S/D L3 SUPER SIX 700 CHAMPIONSHIPS Battle in Blacksburg,2019-06-23,William Fan,0.0,Kaylan Bigun,13.17,
USTA MAS BG16 &18 S/D L3 SUPER SIX 700 CHAMPIONSHIPS Battle in Blacksburg,2019-06-23,Aiden Kim,10.0,Kaylan Bigun,13.17,
117th Annual USTA SoCal Junior Sectional Championships  (Level 1),2019-06-22,Franklin Liu,0.0,Cassius Chinlund,12.35,"6-7(8), 6-4, 6-1"
2019 ITA Summer Circuit Event - Wake Forest University,2019-06-22,Jake Kusmider,0.0,Spencer Johnson,13.47,"5-7, 7-5, 1-0(8)"
2019 ITA Summer Circuit Event - Wake Forest University,2019-06-22,Spencer Johnson,13.47,Juan Borga,9.0,"6-3, 3-6, 1-0(10)"
Northridge Spring Junior Open (Level 5),2019-06-22,Zachary Anderson,6.0,Andrei Crabel,11.56,"6-0, 6-4"
Northridge Spring Junior Open (Level 5),2019-06-22,Andrei Crabel,11.56,Marko Ratkovic,9.0,"6-2, 6-0"
117th Annual USTA SoCal Junior Sectional Championships  (Level 1),2019-06-22,Caleb Saltz,12.0,Andrei Crabel,11.56,"6-0, 6-1"
117th Annual USTA SoCal Junior Sectional Championships  (Level 1),2019-06-22,Andrei Crabel,11.56,Jason Yang,0.0,"5-7, 6-4, 7-5"
USTA JTT - Summer 2019 - Sacramento JTT League,2019-06-18,Emon Van Loben Sels,13.59,Jackson M Stone,0.0,"6-2, 6-0"
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Nicholas Chen,11.0,Aadarsh Tripathi,12.94,"6-4, 6-2"
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Emon Van Loben Sels,13.59,Chaitanya Irkar,10.0,"6-1, 6-1"
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Emon Van Loben Sels,13.59,Patrick Toman,9.74,"2-6, 6-3, 1-0(8)"
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Emon Van Loben Sels,13.59,Sriram Das,8.0,"6-2, 7-5"
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Ryan Torres,12.0,Aadarsh Tripathi,12.94,"6-3, 6-2"
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Aadarsh Tripathi,12.94,Alexander Volgin,0.0,"6-4, 6-2"
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Ryan Torres,12.0,Emon Van Loben Sels,13.59,"7-6(1), 2-6, 6-3"
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Aadarsh Tripathi,12.94,Ryan Hoang,0.0,"6-3, 6-1"
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Aadarsh Tripathi,12.94,Luke Jensen,0.0,"6-4, 6-0"
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Emon Van Loben Sels,13.59,Tyler Plants,0.0,"6-4, 6-0"
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Bryce Burnham,9.0,Emon Van Loben Sels,13.59,"6-4, 6-2"
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Aadarsh Tripathi,12.94,Luc Pham,0.0,"6-2, 6-4"
USTA Intermountain Level 3 Closed Summer Championships,2019-06-11,Blake Kasday,12.0,Spencer Johnson,13.47,"6-3, 6-2"
USTA Intermountain Level 3 Closed Summer Championships,2019-06-11,Redd Owen,11.0,Spencer Johnson,13.47,"6-3, 6-2"
USTA Intermountain Level 3 Closed Summer Championships,2019-06-11,Spencer Johnson,13.47,Dylan Applegate,11.0,"6-1, 6-2"
USTA Intermountain Level 3 Closed Summer Championships,2019-06-11,Spencer Johnson,13.47,Joey Geisz,9.0,"6-3, 6-4"
SCTA Competition Training Center Team Cup (Level 3),2019-06-08,Cayden Wang,11.0,Cassius Chinlund,12.35,8-7
SCTA Competition Training Center Team Cup (Level 3),2019-06-08,Cassius Chinlund,12.35,Brandon Vu,9.0,8-1
J4 Guayaquil,2019-06-07,Gianluca Ballotta,12.0,Favio Moscoso Vega,0.0,"6-3, 6-2"
J4 Guayaquil,2019-06-07,Juan Zabala,0.0,Gianluca Ballotta,12.0,"6-1, 6-0"
NorCal Junior Masters - Top 8 Singles,2019-06-01,Emon Van Loben Sels,13.59,Daniel Hudson,0.0,"6-4, 6-3"
8th Annual Gardiner Farms - Seven Oaks Country Club Summer Junior Open Tournament (Level 5),2019-06-01,Cassius Chinlund,12.35,Kabir Rahal,0.0,"6-0, 6-0"
8th Annual Gardiner Farms - Seven Oaks Country Club Summer Junior Open Tournament (Level 5),2019-06-01,Cassius Chinlund,12.35,Josiah Jenkins,8.0,"6-1, 6-1"
NorCal Junior Masters - Top 8 Singles,2019-06-01,Emon Van Loben Sels,13.59,Brandon Huang,10.0,"6-4, 2-6, 1-0(2)"
NorCal Junior Masters - Top 8 Singles,2019-06-01,Emon Van Loben Sels,13.59,Ryan Hsieh,9.0,"7-5, 6-7(7), 1-0(5)"
LTA British Tour North Oxford,2019-05-31,Giacomo Revelli,12.0,James Vincent,11.0,"7-5, 6-2"
LTA British Tour North Oxford,2019-05-31,Giacomo Revelli,12.0,Alex Fox,8.0,"6-2, 6-2"
LTA British Tour North Oxford,2019-05-31,James MacKinlay,12.16,Giacomo Revelli,12.0,"6-7(7), 6-4, 6-4"
J1 Charleroi-Marcinelle,2019-05-31,Leandro RIEDI,14.58,Alexander Hoogmartens,13.0,"6-1, 6-3"
NorCal 12s &14s Junior Excellence @ Fremont Tennis Center,2019-05-26,Emon Van Loben Sels,13.59,Mitchell Lee,12.63,"6-3, 2-6, 6-0"
23rd West Coast Junior Open - Lakewood (Level 5),2019-05-26,Andrei Crabel,11.56,Eugen Andres,10.0,"3-6, 6-3, 1-0(6)"
23rd West Coast Junior Open - Lakewood (Level 5),2019-05-26,Andrei Crabel,11.56,Derek Anderson,0.0,"6-4, 6-2"
23rd West Coast Junior Open - Lakewood (Level 5),2019-05-26,Andrei Crabel,11.56,Eli Hedgpeth,0.0,"6-2, 6-0"
23rd West Coast Junior Open - Lakewood (Level 5),2019-05-26,Andrei Crabel,11.56,Kevin Lavelle,0.0,"6-0, 6-2"
NorCal 12s &14s Junior Excellence @ Fremont Tennis Center,2019-05-26,Emon Van Loben Sels,13.59,Parth Hathalia,0.0,"6-3, 2-6, 6-1"
NorCal 12s &14s Junior Excellence @ Fremont Tennis Center,2019-05-26,Emon Van Loben Sels,13.59,Krish Arora,12.0,"6-3, 6-3"
NorCal 12s &14s Junior Excellence @ Fremont Tennis Center,2019-05-26,Emon Van Loben Sels,13.59,Shrish Choudhary,10.0,"3-6, 6-1, 6-0"
NorCal 12s &14s Junior Excellence @ Fremont Tennis Center,2019-05-26,Emon Van Loben Sels,13.59,Kabir Gupta,0.0,"6-2, 6-3"
23rd West Coast Junior Open - Lakewood (Level 5),2019-05-26,Drew Singer,0.0,Andrei Crabel,11.56,
British Tour FAST4 North Oxford LTC,2019-05-25,Giacomo Revelli,12.0,Freddie Powell,0.0,"4-2, 4-0"
IV Cto 1ra 2019 FDPT,2019-05-25,Rodrigo Sanchez,0.0,Gianluca Ballotta,12.0,"6-4, 6-2"
British Tour FAST4 North Oxford LTC,2019-05-25,Harry Collins,11.0,Giacomo Revelli,12.0,"3-4(7), 4-1, 1-0(7)"
British Tour FAST4 North Oxford LTC,2019-05-25,Giacomo Revelli,12.0,Kristofer Johnson,11.0,"4-1, 4-0"
USTA National Level 2 Tournament,2019-05-19,Emon Van Loben Sels,13.59,Mason Nguyen,10.0,"3-6, 6-4, 1-0(7)"
USTA National Level 2 Tournament,2019-05-19,Dylan Tsoi,11.0,Emon Van Loben Sels,13.59,"6-1, 6-1"
USTA National Level 2 Tournament,2019-05-19,Kaylan Bigun,13.17,Noah Mcdonald,12.0,"6-0, 3-1"
USTA National Level 2 Tournament,2019-05-19,AJ Mercer,10.0,Kaylan Bigun,13.17,3-1
USTA National Level 2 Tournament,2019-05-19,Mikkel Zinder,12.0,Kaylan Bigun,13.17,"6-3, 2-6, 1-0(8)"
USTA National Level 2 Tournament,2019-05-19,Emon Van Loben Sels,13.59,Lleyton Okada-Alonzo,8.0,"6-4, 2-0"
USTA National Level 2 Tournament,2019-05-19,Kaylan Bigun,13.17,Andrew Delgado,12.81,"7-6(3), 6-4"
USTA National Level 2 Tournament,2019-05-19,Cassius Chinlund,12.35,Ian Miller,11.0,"6-0, 6-2"
USTA National Level 2 Tournament,2019-05-19,Cassius Chinlund,12.35,Mario Garcia,11.0,"6-3, 6-4"
USTA National Level 2 Tournament,2019-05-19,Cassius Chinlund,12.35,Matthew Carioscia,11.0,"6-0, 6-3"
USTA National Level 2 Tournament,2019-05-19,Cassius Chinlund,12.35,Masato Kato,10.0,"6-1, 6-3"
USTA National Level 2 Tournament,2019-05-19,Cassius Chinlund,12.35,Sterling Davies,10.0,"6-3, 6-2"
USTA National Level 2 Tournament,2019-05-19,Emon Van Loben Sels,13.59,Krish Arora,12.0,"5-7, 6-4, 1-0(8)"
USTA National Level 2 Tournament,2019-05-19,Kaylan Bigun,13.17,Pablo Paternostro,11.0,
USTA National Level 2 Tournament,2019-05-19,Kaylan Bigun,13.17,Darren Huang,10.0,"6-0, 6-2"
USTA National Level 2 Tournament,2019-05-19,Emon Van Loben Sels,13.59,Nathan Tam,10.0,"6-4, 7-6(4)"
J5 Lima,2019-05-18,Gianluca Ballotta,12.0,Juan Carlos Prado Angelo,13.83,"6-2, 6-0"
J5 Lima,2019-05-18,Gianluca Ballotta,12.0,Jose Gustavo SILES DIAZ,8.0,"6-3, 6-2"
J5 Lima,2019-05-18,SVEN MOSER,11.0,Gianluca Ballotta,12.0,"6-3, 1-6, 1-0(7)"
High School Match,2019-05-15,Spencer Johnson,13.47,Matthew Landon,0.0,"6-0, 6-0"
UTR Atlanta @ Dunwoody Singles May 11-12,2019-05-12,Stephen Zhu,9.0,Andrei Crabel,11.56,
Rio del Oro Junior Super Series,2019-05-11,Emon Van Loben Sels,13.59,Bryce Burnham,9.0,"6-1, 6-3"
Rio del Oro Junior Super Series,2019-05-11,Emon Van Loben Sels,13.59,Carlo Hayden,0.0,"5-7, 6-4, 6-2"
Rio del Oro Junior Super Series,2019-05-11,Emon Van Loben Sels,13.59,Michael Gravel,10.0,"5-7, 6-3, 6-3"
J5 Lima,2019-05-11,Gianluca Ballotta,12.0,Joaquin Estevez,11.0,"6-2, 7-6(4)"
UTR Atlanta @ Dunwoody Singles May 11-12,2019-05-11,Ryan King,10.0,Andrei Crabel,11.56,
UTR Atlanta @ Dunwoody Singles May 11-12,2019-05-11,Reilly McNamara,0.0,Andrei Crabel,11.56,
J5 Lima,2019-05-11,Felipe Lopez Comper,0.0,Gianluca Ballotta,12.0,"6-4, 6-0"
USTA National Level 3 Tournament,2019-05-05,Kaylan Bigun,13.17,Thomas FAUREL,13.5,"4-6, 6-3"
USTA National Level 3 Tournament,2019-05-05,Kaylan Bigun,13.17,Jax Kirby,0.0,"4-6, 6-1, 6-0"
USTA National Level 3 Tournament,2019-05-05,Kaylan Bigun,13.17,Meecah Bigun,12.15,
USTA National Level 3 Tournament,2019-05-05,Kaylan Bigun,13.17,Carter Pate,12.0,"6-4, 6-0"
USTA National Level 3 Tournament,2019-05-05,Kaylan Bigun,13.17,Tristan Stringer,12.57,"6-4, 6-2"
J4 Nottingham,2019-05-04,Nino Ehrenschneider,13.59,Alexander Hoogmartens,13.0,"6-4, 7-5"
J4 Nottingham,2019-05-04,Alexander Hoogmartens,13.0,Yujiro Onuma,12.0,"6-4, 4-6, 6-2"
J4 Nottingham,2019-05-04,Alexander Hoogmartens,13.0,Oliver Richards,0.0,"6-1, 6-2"
J4 Nottingham,2019-05-04,Alexander Hoogmartens,13.0,Sasha Trkulja,12.58,"6-2, 5-7, 6-3"
J4 Nottingham,2019-05-04,Alexander Hoogmartens,13.0,Roan Jones,13.0,"6-2, 6-0"
J4 Nottingham,2019-05-04,Giacomo Revelli,12.0,Billy Blaydes,13.03,"6-4, 6-2"
J4 Nottingham,2019-05-04,Giacomo Revelli,12.0,Conor GANNON,13.21,"7-6(5), 6-4"
J4 Nottingham,2019-05-04,Sam Bossem,11.0,Giacomo Revelli,12.0,"6-3, 4-1"
2019 High School Boys Tennis Championships,2019-05-03,Rithik Sardana,0.0,Aadarsh Tripathi,12.94,"6-1, 6-4"
The 119th Annual Ojai Junior Tournament (Level 3),2019-04-27,Michael Cheng,0.0,Andrei Crabel,11.56,"6-4, 6-2"
J4 Nottingham,2019-04-27,Giacomo Revelli,12.0,Cathal Butler,0.0,"6-0, 3-6, 6-1"
J4 Nottingham,2019-04-27,Alexander Hoogmartens,13.0,Samuel Reeve,12.0,"6-2, 6-2"
J4 Nottingham,2019-04-27,Alexander Hoogmartens,13.0,Kristofer Johnson,11.0,"6-3, 6-3"
J4 Nottingham,2019-04-27,Alexander Hoogmartens,13.0,Finn Murgett,13.48,"5-7, 7-5, 6-3"
J4 Nottingham,2019-04-27,Alexander Hoogmartens,13.0,Giacomo Revelli,12.0,"7-5, 6-2"
J4 Nottingham,2019-04-27,Alexander Hoogmartens,13.0,Pierre Yves Bailly,13.88,"6-4, 1-6, 6-0"
J4 Nottingham,2019-04-27,Alexander Hoogmartens,13.0,Giacomo Revelli,12.0,"7-5, 6-2"
J4 Nottingham,2019-04-27,Alexander Hoogmartens,13.0,William Nolan,13.1,"6-4, 6-0"
The 119th Annual Ojai Junior Tournament (Level 3),2019-04-27,Andrei Crabel,11.56,William Hsieh,12.34,
J4 Nottingham,2019-04-27,Giacomo Revelli,12.0,Charlie Miller,11.0,"6-1, 2-6, 6-4"
J4 Nottingham,2019-04-27,Giacomo Revelli,12.0,Jesse De Jager,12.55,"5-7, 6-3, 6-1"
BG16 Dominant Duo Team Championships,2019-04-27,Luke Bollinger,12.0,Aadarsh Tripathi,12.94,"6-2, 6-1"
BG16 Dominant Duo Team Championships,2019-04-27,Emon Van Loben Sels,13.59,Daniel Hudson,0.0,"6-2, 7-5"
BG16 Dominant Duo Team Championships,2019-04-27,Emon Van Loben Sels,13.59,Ryan Hsieh,9.0,"6-3, 7-6(4)"
BG16 Dominant Duo Team Championships,2019-04-27,Emon Van Loben Sels,13.59,David Budziwojski,0.0,"6-3, 7-5"
BG16 Dominant Duo Team Championships,2019-04-27,Aadarsh Tripathi,12.94,Maxwell Acri,10.0,"6-4, 3-6, 1-0(4)"
BG16 Dominant Duo Team Championships,2019-04-27,Dario Tzeng,12.0,Emon Van Loben Sels,13.59,"6-4, 6-4"
J4 Nottingham,2019-04-27,Giacomo Revelli,12.0,Matthew Rutter,12.0,"6-4, 7-6(6)"
BG16 Dominant Duo Team Championships,2019-04-27,Aadarsh Tripathi,12.94,Luca Viarengo,8.0,"6-3, 6-3"
I CTO G2  FDPT,2019-04-25,David Leon,10.0,Gianluca Ballotta,12.0,"3-6, 6-4, 6-4"
I CTO G2  FDPT,2019-04-25,Gianluca Ballotta,12.0,Isaac Yang Lay,0.0,"6-3, 6-2"
I CTO G2  FDPT,2019-04-25,Gianluca Ballotta,12.0,Javier Briceño,0.0,"6-0, 6-0"
USTA National Level 3: Darling Memorial Spring National,2019-04-21,Kyle Garner,10.0,Spencer Johnson,13.47,"6-4, 6-3"
USTA National Level 3: Darling Memorial Spring National,2019-04-21,Spencer Johnson,13.47,Caleb Saltz,12.0,"7-6(2), 6-4"
USTA National Level 3: Darling Memorial Spring National,2019-04-21,Spencer Johnson,13.47,Dragos Andrei Juncu,0.0,"6-1, 6-3"
USTA National Level 3: Darling Memorial Spring National,2019-04-21,Spencer Johnson,13.47,Cole Stelse,12.0,"4-6, 6-4, 1-0(11)"
USTA National Level 3: Darling Memorial Spring National,2019-04-21,Spencer Johnson,13.47,Rishi Raghav,0.0,"6-3, 6-4"
USTA National Level 3: Coyote Cup,2019-04-21,Aaron Eliscu,11.0,Aadarsh Tripathi,12.94,"6-2, 6-2"
USTA National Level 3: Coyote Cup,2019-04-21,Aadarsh Tripathi,12.94,Broc Fletcher,11.0,"6-3, 6-4"
USTA National Level 3: Coyote Cup,2019-04-21,Emon Van Loben Sels,13.59,Akshay Saluja,0.0,"6-4, 7-5"
USTA National Level 3: Coyote Cup,2019-04-21,Aadarsh Tripathi,12.94,Gabriel Chavez,0.0,"6-0, 6-4"
USTA National Level 3: Coyote Cup,2019-04-21,Ntal Richards,0.0,Emon Van Loben Sels,13.59,"5-7, 6-2, 1-0(7)"
USTA National Level 3: Coyote Cup,2019-04-21,Aadarsh Tripathi,12.94,Wayne nelms,0.0,"6-3, 6-4"
USTA National Level 3: Coyote Cup,2019-04-21,Wayne nelms,0.0,Emon Van Loben Sels,13.59,"6-4, 6-4"
USTA National Level 3: Coyote Cup,2019-04-21,Emon Van Loben Sels,13.59,Julian Wu,11.0,"6-4, 7-6(4)"
USTA National Level 3: Coyote Cup,2019-04-21,Emon Van Loben Sels,13.59,Morgan H Schilling,10.0,"7-5, 6-2"
USTA National Level 3: Coyote Cup,2019-04-21,Emon Van Loben Sels,13.59,Hunter Henry,0.0,"6-1, 6-7(9), 6-4"
USTA National Level 3: Coyote Cup,2019-04-21,Aadarsh Tripathi,12.94,Phillip Deaton,12.0,"6-2, 6-3"
T.C. HAILLOT (6063),2019-04-20,Alexander Hoogmartens,13.0,Felix Romeo,12.0,"6-4, 6-4"
T.C. HAILLOT (6063),2019-04-20,Alexander Hoogmartens,13.0,Thibault SAIVE,11.0,"6-1, 6-2"
Notts Junior Open Supported by Porsche Centre Nottingham 12U-18U,2019-04-19,Giacomo Revelli,12.0,Daniel Bird,11.0,"6-1, 6-2"
Notts Junior Open Supported by Porsche Centre Nottingham 12U-18U,2019-04-19,Yujiro Onuma,12.0,Giacomo Revelli,12.0,"7-6(4), 6-4"
"Rickmansworth Open, Junior & Mini",2019-04-19,Giacomo Revelli,12.0,Ben Worbey,9.0,"6-1, 6-0"
"Rickmansworth Open, Junior & Mini",2019-04-19,Giacomo Revelli,12.0,Parth Shah,0.0,"6-4, 6-3"
"Rickmansworth Open, Junior & Mini",2019-04-19,Giacomo Revelli,12.0,Joel Good,9.0,"2-6, 6-2, 1-0(7)"
"Rickmansworth Open, Junior & Mini",2019-04-19,Giacomo Revelli,12.0,Raffaello Papajcik,12.0,"6-7, 6-3, 1-0(7)"
4th Annual Match Tough Tennis Academy Spring Junior Satellite (Level 6) and Novice (Level 7),2019-04-14,Andrei Crabel,11.56,Alex Roesler,0.0,"6-2, 6-3"
5th Annual Ramada Spring Junior Open Championships (Level 4),2019-04-14,Cassius Chinlund,12.35,Yan Bolotsky,9.0,"6-2, 6-0"
4th Annual Match Tough Tennis Academy Spring Junior Satellite (Level 6) and Novice (Level 7),2019-04-14,Andrei Crabel,11.56,Sky Ng,9.0,"1-6, 6-1, 1-0(8)"
5th Annual Ramada Spring Junior Open Championships (Level 4),2019-04-14,Cassius Chinlund,12.35,Ethan Gomulka,8.0,"6-4, 6-0"
4th Annual Match Tough Tennis Academy Spring Junior Satellite (Level 6) and Novice (Level 7),2019-04-14,Andrei Crabel,11.56,Luke Mirner,0.0,"6-0, 6-1"
4th Annual Match Tough Tennis Academy Spring Junior Satellite (Level 6) and Novice (Level 7),2019-04-14,Andrei Crabel,11.56,Ty Albright,0.0,"6-1, 6-1"
5th Annual Ramada Spring Junior Open Championships (Level 4),2019-04-14,Avery Tallakson,12.29,Cassius Chinlund,12.35,"6-4, 6-2"
J4 Marsa,2019-04-12,Alexander Hoogmartens,13.0,Philip Florig,0.0,"6-4, 6-4"
J4 Marsa,2019-04-12,Alexander Hoogmartens,13.0,Orel KIMHI,13.11,"6-3, 3-6, 6-2"
J4 Marsa,2019-04-12,Viacheslav Bielinskyi,13.94,Alexander Hoogmartens,13.0,"6-3, 6-2"
J4 Marsa,2019-04-12,Alexander Hoogmartens,13.0,Paul Armin Albrecht,0.0,"6-1, 6-1"
J4 Marsa,2019-04-12,Alexander Hoogmartens,13.0,Gabriele Bombara,0.0,"7-5, 5-7, 7-5"
South Bay Spring Junior Open Tournament (Level 5),2019-04-07,Nicholas Keshishian,9.0,Andrei Crabel,11.56,"6-2, 6-2"
USTA International Spring Championships,2019-04-06,Jiaxi Ma,0.0,Spencer Johnson,13.47,"6-1, 6-2"
USTA International Spring Championships,2019-04-06,Spencer Johnson,13.47,Quang Duong,0.0,"6-4, 6-2"
USTA International Spring Championships,2019-04-06,Spencer Johnson,13.47,Alex Han,0.0,"6-1, 6-2"
74th Annual Fullerton Junior Closed Tournament (Level 2),2019-03-30,Garrett Althausen,0.0,Andrei Crabel,11.56,
"Moore Tennis Academy ""April Fools"" Junior Open (Level 5)",2019-03-30,Simon Volkema,11.0,Andrei Crabel,11.56,
"Moore Tennis Academy ""April Fools"" Junior Open (Level 5)",2019-03-30,Kenan Rizvanbegovic,0.0,Andrei Crabel,11.56,"6-3, 6-0"
